id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,detalle_indicador,indicador,disclaimer
ARG2013,Women/men ratio (married),ARG,MUT - EAHU 2013,2013,1.632865905761719,31,,Ratio marital status,14,Argentina,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Women/men ratio (with children aged 0-5),ARG,MUT - EAHU 2013,2013,1.538941502571106,33,,Ratio children,13,Argentina,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Women/men ratio (medium skilled),ARG,MUT - EAHU 2013,2013,1.677317261695862,28,,Ratio qualification,15,Argentina,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Women/men ratio (without children),ARG,MUT - EAHU 2013,2013,.9753332138061523,32,,Ratio children,13,Argentina,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Women/men ratio (high skilled),ARG,MUT - EAHU 2013,2013,1.544141292572021,29,,Ratio qualification,15,Argentina,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Women/men ratio,ARG,MUT - EAHU 2013,2013,1.653073072433472,26,,Women/men ratio,6,Argentina,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Women/men ratio (not married),ARG,MUT - EAHU 2013,2013,1.684231162071228,30,,Ratio marital status,14,Argentina,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Women/men ratio (low skilled),ARG,MUT - EAHU 2013,2013,1.677932620048523,27,,Ratio qualification,15,Argentina,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Women/men ratio (with children older than 5),ARG,MUT - EAHU 2013,2013,2.380347967147827,34,,Ratio children,13,Argentina,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (without children),CHL,ENUT 2015,2015,1.868974089622498,32,,Ratio children,13,Chile,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (married),CHL,ENUT 2015,2015,1.838106989860535,31,,Ratio marital status,14,Chile,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (with children older than 5),CHL,ENUT 2015,2015,1.867388844490051,34,,Ratio children,13,Chile,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (low skilled),CHL,ENUT 2015,2015,2.501434564590454,27,,Ratio qualification,15,Chile,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (high skilled),CHL,ENUT 2015,2015,1.353316426277161,29,,Ratio qualification,15,Chile,"Percentage of the population that performs domestic, care or other tasks in other homes.",Participation in activities to support other households,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
